harvest_age_hrs,crop_type,distance_km,ambient_temp_c,humidity_pct,rainfall_48h_mm,travel_time_hrs,region,season_month,farmer_experience,bin_quality,vehicle_type,risk_score,risk_label
115.41,eggplant,37.39,23.22,70.75,2.96,1.56,maharashtra_1,8,moderate,poor,covered,87.89,CRITICAL
891.18,potato,5.51,35.82,42.64,33.24,0.5,maharashtra_2,2,novice,poor,open,69.24,RISKY
59.34,leafy_greens,9.76,27.57,64.04,9.1,1.0,maharashtra_1,11,expert,good,open,79.99,CRITICAL
58.1,tomato,30.03,25.91,72.96,3.54,1.17,maharashtra_3,2,moderate,good,refrigerated,47.42,RISKY
59.59,leafy_greens,45.34,38.46,40.0,0.03,0.7,maharashtra_2,7,novice,good,open,100.0,CRITICAL
21.01,tomato,28.13,36.87,40.0,0.39,0.5,maharashtra_2,11,moderate,fair,covered,82.49,CRITICAL
2216.84,potato,7.46,28.63,59.27,5.87,0.9,maharashtra_3,2,moderate,fair,covered,65.35,RISKY
25.04,leafy_greens,29.53,28.67,56.62,39.23,1.28,maharashtra_1,8,novice,poor,covered,100.0,CRITICAL
17.12,leafy_greens,12.16,34.96,40.0,16.84,0.5,maharashtra_1,3,expert,fair,covered,68.18,RISKY
3.56,leafy_greens,42.78,29.18,63.14,37.29,2.34,maharashtra_3,1,expert,fair,covered,64.65,RISKY
47.4,tomato,21.64,28.77,59.62,2.6,0.5,maharashtra_1,7,moderate,good,open,66.45,RISKY
34.82,tomato,7.52,26.18,57.66,1.99,0.5,maharashtra_3,1,novice,poor,covered,85.35,CRITICAL
348.8,onion,32.59,25.0,66.17,7.05,0.76,maharashtra_1,6,expert,good,open,38.21,RISKY
342.77,onion,16.2,22.69,89.74,12.99,0.84,maharashtra_3,8,expert,poor,covered,52.75,RISKY
33.28,tomato,13.26,27.0,61.19,4.17,0.79,maharashtra_1,12,expert,good,refrigerated,43.9,RISKY
167.58,onion,15.67,28.18,59.71,5.5,0.5,maharashtra_1,6,moderate,fair,covered,38.42,RISKY
24.28,tomato,2.49,25.65,74.63,1.23,0.5,maharashtra_3,2,moderate,poor,covered,60.4,RISKY
91.28,eggplant,4.52,23.1,70.44,6.25,0.5,maharashtra_3,9,moderate,fair,open,72.62,CRITICAL
206.71,onion,12.4,29.96,59.76,0.29,0.99,maharashtra_2,6,expert,poor,open,46.91,RISKY
19.29,tomato,10.87,32.14,45.49,0.29,0.5,maharashtra_2,1,expert,good,open,50.33,RISKY
2813.16,potato,46.38,40.0,40.0,3.69,1.86,maharashtra_2,7,expert,good,open,62.38,RISKY
25.55,tomato,17.2,22.01,73.78,0.28,0.5,maharashtra_3,5,novice,good,covered,45.84,RISKY
60.54,leafy_greens,3.0,23.82,71.67,6.37,0.5,maharashtra_3,7,novice,fair,covered,91.24,CRITICAL
1639.02,potato,2.82,27.34,71.21,12.09,0.5,maharashtra_1,7,novice,fair,covered,67.1,RISKY
77.97,tomato,6.28,24.93,68.28,2.76,0.5,maharashtra_3,12,novice,poor,covered,100.0,CRITICAL
123.82,onion,4.72,27.77,65.04,3.6,0.5,maharashtra_2,8,expert,poor,open,42.54,RISKY
454.83,onion,5.59,23.49,77.77,5.16,0.5,maharashtra_3,9,novice,poor,covered,77.81,CRITICAL
564.24,onion,12.8,29.64,57.26,26.92,0.5,maharashtra_1,5,novice,good,covered,61.28,RISKY
58.55,tomato,28.23,23.78,67.36,3.1,0.5,maharashtra_1,5,moderate,fair,covered,78.46,CRITICAL
49.21,leafy_greens,6.75,27.1,63.72,17.57,0.63,maharashtra_2,7,novice,good,open,87.0,CRITICAL
33.08,eggplant,15.25,37.7,40.0,0.27,0.5,maharashtra_2,12,novice,good,open,41.67,RISKY
104.11,onion,2.09,29.05,54.45,0.58,0.5,maharashtra_2,3,moderate,good,open,37.04,RISKY
21.73,leafy_greens,9.91,25.62,67.46,1.81,0.5,maharashtra_1,8,expert,fair,covered,54.34,RISKY
29.01,eggplant,18.92,24.16,76.93,10.41,0.53,maharashtra_3,4,expert,good,covered,32.35,SAFE
429.85,onion,6.8,29.47,56.56,14.52,0.5,maharashtra_1,5,moderate,good,covered,50.12,RISKY
40.28,tomato,7.94,25.62,73.62,4.26,0.5,maharashtra_1,3,moderate,good,open,57.96,RISKY
33.62,tomato,31.2,25.55,75.36,5.2,1.47,maharashtra_3,12,moderate,poor,open,72.64,CRITICAL
65.97,leafy_greens,18.6,30.63,51.59,7.81,0.5,maharashtra_1,4,moderate,good,open,91.03,CRITICAL
281.31,onion,16.19,30.53,51.29,43.98,0.59,maharashtra_1,6,expert,fair,open,48.31,RISKY
3888.0,potato,4.31,27.11,67.52,0.27,0.5,maharashtra_2,9,expert,fair,open,55.33,RISKY
87.34,eggplant,13.74,32.5,44.39,0.81,0.77,maharashtra_1,9,novice,poor,covered,100.0,CRITICAL
354.19,onion,26.29,26.67,61.11,6.88,1.31,maharashtra_3,3,moderate,fair,open,49.09,RISKY
44.17,leafy_greens,18.09,31.26,46.59,17.64,0.5,maharashtra_1,2,novice,good,open,92.25,CRITICAL
17.2,leafy_greens,39.54,29.36,60.3,0.39,1.43,maharashtra_2,7,novice,good,covered,77.06,CRITICAL
32.58,tomato,17.82,29.4,63.55,22.04,0.5,maharashtra_1,12,moderate,good,open,58.28,RISKY
525.77,onion,4.51,37.9,40.0,0.54,0.5,maharashtra_2,10,novice,fair,covered,66.26,RISKY
601.36,onion,2.51,27.31,65.72,7.16,1.03,maharashtra_1,1,moderate,poor,open,88.76,CRITICAL
29.36,tomato,19.26,33.33,45.4,0.03,0.51,maharashtra_2,6,moderate,good,open,67.99,RISKY
353.8,onion,7.17,24.84,75.39,16.56,0.54,maharashtra_3,10,moderate,fair,covered,52.39,RISKY
496.67,onion,9.14,38.09,40.0,2.17,0.5,maharashtra_2,3,novice,fair,open,76.38,CRITICAL
551.69,onion,8.08,25.68,65.11,16.28,0.5,maharashtra_3,6,novice,good,open,64.6,RISKY
24.63,leafy_greens,6.0,26.48,57.98,1.58,0.5,maharashtra_2,5,moderate,fair,covered,66.57,RISKY
41.85,leafy_greens,8.4,31.41,49.16,1.45,0.5,maharashtra_2,9,moderate,poor,open,100.0,CRITICAL
1841.8,potato,20.98,26.88,66.04,0.99,0.5,maharashtra_3,5,moderate,fair,refrigerated,51.55,RISKY
30.25,eggplant,3.84,29.27,55.38,4.37,0.5,maharashtra_1,1,novice,good,covered,44.17,RISKY
1296.0,onion,17.29,29.52,54.13,1.91,0.5,maharashtra_1,1,novice,good,covered,73.49,CRITICAL
25.83,leafy_greens,18.06,33.61,49.23,81.34,0.5,maharashtra_2,5,moderate,good,open,87.19,CRITICAL
3.44,leafy_greens,21.22,32.7,59.54,1.76,0.5,maharashtra_2,4,expert,good,covered,42.8,RISKY
72.46,tomato,10.69,25.17,73.14,22.7,1.08,maharashtra_3,4,moderate,fair,covered,86.84,CRITICAL
26.56,eggplant,18.8,30.35,51.82,57.29,1.29,maharashtra_2,9,moderate,fair,open,66.75,RISKY
405.33,onion,10.91,27.67,66.88,4.17,1.38,maharashtra_1,11,expert,fair,open,49.1,RISKY
17.0,tomato,4.38,33.53,40.92,1.25,0.5,maharashtra_2,3,moderate,fair,refrigerated,44.51,RISKY
1091.24,potato,15.17,39.51,40.0,25.49,0.5,maharashtra_2,10,expert,good,refrigerated,32.29,SAFE
3.84,leafy_greens,32.22,34.81,40.0,0.43,0.5,maharashtra_2,11,novice,good,open,64.99,RISKY
370.06,onion,9.08,25.87,63.68,9.8,0.5,maharashtra_2,11,novice,fair,covered,69.67,RISKY
98.03,tomato,41.0,23.35,72.22,3.48,2.09,maharashtra_3,3,moderate,poor,refrigerated,68.0,RISKY
3050.94,potato,5.86,24.83,69.86,0.49,0.5,maharashtra_3,11,expert,good,open,37.41,RISKY
30.6,leafy_greens,8.07,37.37,40.0,1.88,0.61,maharashtra_2,8,moderate,fair,refrigerated,64.25,RISKY
418.53,onion,5.89,25.42,66.65,6.94,0.5,maharashtra_3,3,moderate,good,covered,52.24,RISKY
14.28,tomato,14.12,29.42,68.49,0.46,1.03,maharashtra_2,4,expert,fair,covered,41.43,RISKY
15.35,leafy_greens,21.95,30.73,52.25,5.72,1.08,maharashtra_2,11,moderate,poor,open,87.59,CRITICAL
361.07,onion,13.29,29.58,60.3,3.87,0.5,maharashtra_1,3,moderate,fair,open,56.55,RISKY
546.57,onion,16.67,26.82,62.81,0.65,0.5,maharashtra_1,10,novice,good,covered,68.3,RISKY
705.94,onion,14.58,30.72,45.31,36.11,1.82,maharashtra_2,10,moderate,fair,covered,77.45,CRITICAL
47.56,leafy_greens,20.95,26.1,70.64,6.31,0.5,maharashtra_3,7,moderate,poor,open,91.9,CRITICAL
102.01,eggplant,20.13,27.82,53.53,1.89,0.83,maharashtra_1,3,expert,fair,covered,61.22,RISKY
127.29,potato,5.83,28.81,51.92,0.38,0.5,maharashtra_2,3,moderate,poor,covered,37.17,RISKY
21.0,leafy_greens,6.85,34.45,40.0,53.8,0.5,maharashtra_2,3,novice,fair,covered,100.0,CRITICAL
35.86,tomato,19.52,34.19,42.02,15.35,0.5,maharashtra_2,2,moderate,good,open,73.26,CRITICAL
81.83,tomato,18.47,28.62,57.11,0.14,1.14,maharashtra_3,1,novice,fair,covered,100.0,CRITICAL
24.76,tomato,11.79,32.02,41.87,27.25,0.5,maharashtra_2,7,expert,good,open,58.03,RISKY
80.64,tomato,2.47,31.47,57.82,10.17,0.5,maharashtra_2,4,expert,fair,open,77.78,CRITICAL
1686.88,potato,25.26,19.64,85.09,16.79,1.18,maharashtra_1,1,novice,good,covered,32.73,SAFE
64.95,tomato,8.66,24.44,75.37,19.44,1.34,maharashtra_1,11,expert,good,open,60.89,RISKY
86.4,leafy_greens,6.54,27.64,50.77,16.09,0.6,maharashtra_1,9,expert,fair,covered,73.92,CRITICAL
57.15,tomato,2.48,33.66,40.0,0.89,0.5,maharashtra_2,7,novice,good,refrigerated,70.37,CRITICAL
72.26,leafy_greens,18.25,22.89,68.42,24.46,0.5,maharashtra_3,9,moderate,good,covered,73.51,CRITICAL
130.8,eggplant,19.49,33.0,42.24,2.6,0.82,maharashtra_1,11,expert,fair,open,73.35,CRITICAL
847.14,onion,8.69,33.23,43.83,2.26,0.7,maharashtra_2,5,moderate,poor,open,86.45,CRITICAL
81.98,eggplant,11.5,32.94,51.16,3.56,0.88,maharashtra_1,10,moderate,fair,covered,74.37,CRITICAL
1182.78,onion,13.38,21.42,81.39,0.96,0.5,maharashtra_3,10,moderate,poor,covered,75.97,CRITICAL
64.91,tomato,7.91,31.13,48.89,2.49,0.5,maharashtra_1,6,novice,good,open,87.79,CRITICAL
22.67,tomato,43.01,24.02,74.54,1.15,0.55,maharashtra_3,2,moderate,good,covered,32.93,SAFE
22.06,leafy_greens,3.29,25.93,72.94,11.92,0.5,maharashtra_3,10,novice,good,covered,59.54,RISKY
13.02,tomato,2.63,28.29,57.99,3.36,0.5,maharashtra_2,10,expert,good,covered,31.91,SAFE
38.35,leafy_greens,2.82,23.62,75.64,5.6,0.63,maharashtra_1,4,expert,fair,open,68.28,RISKY
137.03,onion,21.13,29.53,51.89,3.26,0.5,maharashtra_3,3,novice,poor,open,50.63,RISKY
26.19,leafy_greens,44.47,33.11,52.82,1.91,0.97,maharashtra_2,1,novice,good,open,91.59,CRITICAL
471.32,potato,11.74,29.42,53.4,2.28,0.5,maharashtra_1,8,expert,good,covered,33.16,SAFE
383.1,onion,8.5,35.16,40.67,34.01,0.5,maharashtra_2,10,novice,fair,open,70.46,CRITICAL
642.82,onion,6.12,24.78,65.34,0.87,0.5,maharashtra_1,2,novice,fair,covered,81.0,CRITICAL
48.82,tomato,11.55,28.47,61.25,0.2,0.5,maharashtra_1,7,moderate,good,open,67.86,RISKY
563.99,onion,52.93,30.81,50.44,1.29,1.03,maharashtra_1,8,novice,fair,open,78.47,CRITICAL
1041.49,potato,8.07,39.01,40.0,3.33,0.59,maharashtra_2,1,moderate,good,open,57.21,RISKY
203.84,onion,3.14,39.24,40.0,1.64,0.5,maharashtra_2,3,expert,good,covered,37.41,RISKY
925.08,onion,2.87,28.24,58.17,0.32,0.5,maharashtra_2,7,expert,good,covered,66.81,RISKY
196.48,onion,3.02,28.96,60.55,20.45,0.5,maharashtra_1,3,expert,good,open,31.06,SAFE
70.09,tomato,13.89,31.67,49.29,1.46,0.5,maharashtra_1,8,expert,fair,covered,75.49,CRITICAL
33.71,tomato,14.9,32.48,46.56,2.14,0.6,maharashtra_2,4,moderate,good,covered,68.95,RISKY
49.26,leafy_greens,10.25,25.23,62.61,1.98,1.1,maharashtra_3,4,expert,fair,covered,77.47,CRITICAL
43.58,leafy_greens,18.17,29.15,60.55,8.99,0.96,maharashtra_2,2,moderate,poor,open,100.0,CRITICAL
1516.25,potato,8.29,26.17,62.08,3.12,0.5,maharashtra_1,9,novice,fair,covered,72.3,CRITICAL
45.22,tomato,41.89,26.19,66.04,5.68,0.81,maharashtra_1,8,expert,poor,covered,68.78,RISKY
251.86,onion,44.32,23.83,83.29,6.23,1.53,maharashtra_3,10,moderate,fair,covered,43.36,RISKY
73.11,tomato,16.34,27.68,63.4,2.27,0.68,maharashtra_1,12,expert,poor,covered,77.96,CRITICAL
27.43,tomato,4.64,25.53,71.45,60.11,1.05,maharashtra_3,5,novice,fair,covered,82.77,CRITICAL
32.43,leafy_greens,6.55,35.49,40.0,0.33,0.5,maharashtra_2,3,expert,good,open,69.54,RISKY
91.99,eggplant,7.65,25.67,63.27,1.83,0.5,maharashtra_1,8,moderate,good,covered,57.45,RISKY
37.76,eggplant,9.23,25.72,64.36,39.94,0.74,maharashtra_1,6,moderate,fair,open,68.81,RISKY
65.26,tomato,4.69,28.85,62.76,0.45,0.5,maharashtra_1,3,expert,fair,refrigerated,44.46,RISKY
12.29,tomato,20.34,30.03,54.09,2.43,0.5,maharashtra_1,11,expert,good,covered,44.86,RISKY
46.53,tomato,25.92,30.06,53.47,1.88,0.54,maharashtra_1,2,expert,fair,open,71.6,CRITICAL
143.86,eggplant,28.34,34.59,40.0,0.85,0.55,maharashtra_2,8,novice,fair,open,89.13,CRITICAL
3888.0,potato,6.83,21.98,80.62,6.66,0.5,maharashtra_1,10,novice,good,open,52.72,RISKY
129.6,tomato,9.4,28.52,66.83,30.63,0.5,maharashtra_1,10,moderate,fair,covered,88.7,CRITICAL
31.46,tomato,43.06,25.79,67.42,8.66,2.03,maharashtra_1,3,moderate,poor,refrigerated,64.63,RISKY
115.6,tomato,18.33,32.0,54.44,67.95,0.5,maharashtra_2,12,expert,fair,covered,80.88,CRITICAL
424.1,onion,19.1,30.01,48.33,9.82,0.98,maharashtra_1,1,novice,good,covered,60.0,RISKY
26.81,leafy_greens,14.05,37.02,40.0,2.52,0.5,maharashtra_2,8,expert,good,refrigerated,46.01,RISKY
22.54,tomato,28.19,38.69,40.0,1.72,0.5,maharashtra_2,5,expert,poor,open,79.79,CRITICAL
96.28,tomato,6.54,32.46,40.0,0.22,0.5,maharashtra_1,1,novice,good,open,96.27,CRITICAL
85.99,eggplant,4.36,25.48,68.21,1.19,0.7,maharashtra_1,7,novice,good,covered,66.49,RISKY
38.81,leafy_greens,2.49,31.92,56.3,3.0,0.5,maharashtra_2,4,novice,poor,open,100.0,CRITICAL
29.12,tomato,58.17,31.19,49.35,1.16,0.64,maharashtra_1,11,moderate,fair,covered,73.45,CRITICAL
1371.54,potato,36.86,31.46,59.49,2.59,1.11,maharashtra_3,6,expert,good,covered,43.79,RISKY
39.32,tomato,6.03,27.79,60.02,0.56,0.5,maharashtra_1,11,moderate,poor,open,87.23,CRITICAL
982.96,onion,11.31,33.52,57.97,3.31,0.5,maharashtra_2,5,expert,good,refrigerated,38.29,RISKY
51.51,tomato,40.59,28.79,58.56,1.18,1.83,maharashtra_3,7,moderate,good,open,82.67,CRITICAL
34.54,tomato,25.7,29.34,49.05,12.51,1.02,maharashtra_1,9,novice,fair,refrigerated,61.36,RISKY
166.02,onion,10.04,35.51,40.0,19.08,0.5,maharashtra_2,7,moderate,good,covered,30.7,SAFE
309.55,onion,16.64,29.44,53.56,29.55,0.59,maharashtra_1,8,moderate,fair,open,56.57,RISKY
1785.71,potato,20.9,36.52,40.0,5.63,0.5,maharashtra_2,8,novice,fair,open,88.35,CRITICAL
78.59,tomato,27.89,27.17,63.31,0.07,0.6,maharashtra_2,7,novice,fair,open,100.0,CRITICAL
2465.75,potato,13.65,28.09,67.3,0.16,0.5,maharashtra_1,9,novice,poor,refrigerated,66.61,RISKY
1084.27,onion,13.36,32.38,51.21,1.29,1.26,maharashtra_2,12,moderate,good,refrigerated,45.7,RISKY
58.33,eggplant,18.0,22.9,73.66,5.32,1.15,maharashtra_1,2,moderate,fair,open,63.44,RISKY
42.07,eggplant,2.48,34.79,40.0,5.12,0.55,maharashtra_2,6,novice,fair,covered,64.96,RISKY
469.41,onion,13.38,32.42,51.84,17.82,0.5,maharashtra_2,8,expert,poor,open,58.92,RISKY
378.08,potato,26.28,26.07,67.67,14.94,0.73,maharashtra_1,4,novice,fair,open,38.37,RISKY
642.71,onion,24.61,28.12,60.31,1.11,1.51,maharashtra_3,8,expert,good,open,52.23,RISKY
72.58,eggplant,2.79,32.29,44.24,13.28,0.66,maharashtra_1,10,moderate,fair,covered,64.14,RISKY
43.95,leafy_greens,9.78,34.75,40.0,0.34,0.5,maharashtra_2,5,novice,poor,covered,100.0,CRITICAL
38.23,onion,29.35,35.44,40.0,13.68,1.69,maharashtra_2,5,novice,good,open,32.63,SAFE
1164.0,potato,18.51,28.38,64.52,2.9,0.63,maharashtra_1,12,moderate,good,refrigerated,35.98,RISKY
1126.66,potato,5.9,26.16,72.17,0.45,0.5,maharashtra_3,7,moderate,good,open,43.84,RISKY
65.77,leafy_greens,21.08,25.4,70.46,19.11,1.0,maharashtra_3,12,expert,good,covered,74.87,CRITICAL
375.33,onion,16.57,27.77,65.71,52.52,0.62,maharashtra_3,7,novice,good,covered,58.93,RISKY
77.91,leafy_greens,61.79,21.57,77.66,14.66,2.51,maharashtra_3,7,moderate,poor,open,100.0,CRITICAL
157.8,potato,11.87,33.28,49.44,2.33,1.2,maharashtra_2,1,novice,good,covered,28.91,SAFE
3888.0,potato,20.75,30.54,61.21,4.44,1.13,maharashtra_2,1,moderate,fair,open,69.92,RISKY
13.3,tomato,22.94,24.97,69.4,17.4,0.78,maharashtra_1,6,moderate,good,open,58.98,RISKY
470.46,onion,12.24,26.56,60.09,2.84,0.55,maharashtra_2,3,moderate,fair,covered,56.83,RISKY
23.63,tomato,21.0,32.36,49.76,1.47,1.18,maharashtra_2,1,moderate,good,covered,58.65,RISKY
208.33,onion,23.25,26.0,65.82,4.58,0.5,maharashtra_3,8,moderate,poor,open,46.67,RISKY
71.59,tomato,4.47,28.65,59.78,48.13,0.66,maharashtra_2,8,novice,fair,open,100.0,CRITICAL
467.51,onion,18.59,27.94,63.92,5.32,1.04,maharashtra_3,4,novice,good,covered,72.96,CRITICAL
424.48,onion,38.75,26.33,72.1,20.26,1.79,maharashtra_1,9,moderate,poor,refrigerated,51.56,RISKY
581.19,onion,6.67,30.99,54.43,1.38,0.5,maharashtra_2,4,expert,good,covered,62.65,RISKY
88.95,onion,20.07,23.85,74.97,2.4,1.31,maharashtra_3,7,novice,fair,open,48.31,RISKY
53.33,tomato,5.39,25.37,60.28,24.09,0.82,maharashtra_1,11,expert,fair,open,73.42,CRITICAL
23.96,tomato,9.77,27.33,69.18,0.61,0.5,maharashtra_2,3,moderate,good,covered,50.46,RISKY
1444.63,potato,23.72,33.87,45.75,1.6,0.81,maharashtra_1,11,expert,good,covered,52.02,RISKY
42.41,eggplant,59.02,30.63,62.91,83.06,2.44,maharashtra_3,6,novice,fair,covered,79.83,CRITICAL
72.78,eggplant,2.2,37.93,44.13,0.56,0.5,maharashtra_2,7,novice,good,open,62.3,RISKY
20.93,leafy_greens,18.36,28.33,65.5,18.37,1.0,maharashtra_2,12,moderate,fair,covered,69.36,RISKY
31.19,tomato,16.27,30.96,52.33,2.97,0.5,maharashtra_2,6,novice,poor,open,100.0,CRITICAL
14.99,tomato,23.48,25.61,71.26,5.13,0.5,maharashtra_3,4,moderate,fair,open,52.76,RISKY
765.7,onion,4.98,29.06,54.37,19.31,0.5,maharashtra_1,4,novice,poor,refrigerated,65.12,RISKY
1144.95,potato,8.31,24.42,74.19,30.77,0.5,maharashtra_3,6,novice,fair,open,58.32,RISKY
62.19,leafy_greens,2.86,27.07,59.32,0.84,0.5,maharashtra_1,9,expert,good,covered,72.6,CRITICAL
34.41,tomato,18.25,22.28,77.35,8.85,2.16,maharashtra_2,10,expert,good,refrigerated,34.29,SAFE
333.41,onion,21.42,27.72,63.04,49.17,0.67,maharashtra_3,1,novice,fair,open,67.52,RISKY
7.01,leafy_greens,12.45,27.32,55.25,1.83,0.5,maharashtra_1,2,novice,fair,covered,56.76,RISKY
14.96,leafy_greens,8.28,26.89,70.13,0.97,0.63,maharashtra_1,8,moderate,fair,refrigerated,41.32,RISKY
129.6,tomato,5.55,23.46,74.73,100.0,0.5,maharashtra_3,9,moderate,fair,open,90.76,CRITICAL
57.25,tomato,15.17,28.74,55.5,0.32,0.7,maharashtra_1,4,expert,poor,covered,91.09,CRITICAL
70.63,tomato,8.69,34.22,40.0,6.04,0.5,maharashtra_2,8,expert,good,covered,71.43,CRITICAL
16.69,leafy_greens,2.49,20.53,82.52,45.88,0.5,maharashtra_3,12,novice,fair,covered,71.69,CRITICAL
19.4,eggplant,14.84,31.84,47.82,8.13,1.19,maharashtra_1,10,moderate,good,refrigerated,38.54,RISKY
32.25,leafy_greens,8.59,27.96,59.43,0.91,0.5,maharashtra_1,11,moderate,poor,covered,87.05,CRITICAL
118.08,tomato,53.94,30.9,51.4,2.62,1.1,maharashtra_2,9,moderate,good,open,85.79,CRITICAL
98.93,eggplant,35.37,23.7,71.36,3.07,0.81,maharashtra_1,2,novice,fair,open,86.62,CRITICAL
5.12,tomato,2.38,24.18,66.68,0.42,0.5,maharashtra_3,10,expert,poor,open,40.85,RISKY
364.16,onion,14.87,29.38,62.67,0.1,0.5,maharashtra_2,12,moderate,poor,open,68.92,RISKY
65.66,leafy_greens,54.39,27.65,64.92,0.57,1.38,maharashtra_2,6,moderate,poor,open,100.0,CRITICAL
17.69,tomato,9.32,30.21,54.0,8.69,0.63,maharashtra_1,1,expert,poor,covered,67.3,RISKY
8.43,tomato,21.35,26.95,60.91,32.12,0.5,maharashtra_3,6,novice,good,covered,63.09,RISKY
44.7,tomato,10.21,26.76,69.26,0.2,0.5,maharashtra_3,10,expert,poor,refrigerated,55.02,RISKY
108.74,onion,37.25,27.84,62.14,1.81,1.54,maharashtra_3,10,novice,good,covered,38.88,RISKY
1271.61,potato,36.01,31.08,49.0,0.62,1.48,maharashtra_2,4,expert,good,open,47.93,RISKY
3888.0,potato,13.83,26.11,68.09,6.34,0.83,maharashtra_1,7,novice,good,refrigerated,41.01,RISKY
1131.24,potato,9.54,30.63,56.88,5.29,0.5,maharashtra_3,10,moderate,poor,open,64.15,RISKY
491.16,onion,7.08,28.87,57.15,13.37,1.07,maharashtra_2,1,expert,fair,covered,52.2,RISKY
113.44,tomato,5.65,28.09,61.44,9.28,0.5,maharashtra_2,4,novice,fair,open,100.0,CRITICAL
2669.85,potato,67.49,32.39,50.8,0.91,1.06,maharashtra_2,2,moderate,fair,open,72.14,CRITICAL
6.25,leafy_greens,23.24,22.3,71.15,28.79,1.5,maharashtra_3,12,moderate,poor,open,68.83,RISKY
6.66,leafy_greens,44.09,30.49,52.88,1.23,1.22,maharashtra_2,8,moderate,good,open,59.92,RISKY
2213.48,potato,13.28,30.86,58.54,9.2,0.89,maharashtra_1,1,novice,poor,open,99.46,CRITICAL
86.47,tomato,5.53,22.79,79.19,1.57,0.5,maharashtra_3,5,moderate,fair,open,64.61,RISKY
32.37,eggplant,20.3,30.23,50.25,1.64,0.84,maharashtra_1,12,novice,fair,refrigerated,31.07,SAFE
514.51,potato,23.63,35.13,40.0,1.92,0.5,maharashtra_2,12,novice,good,open,45.81,RISKY
42.68,tomato,4.57,27.56,63.53,1.44,0.67,maharashtra_1,2,moderate,poor,covered,84.92,CRITICAL
1202.56,onion,40.39,29.68,54.56,1.74,0.54,maharashtra_1,10,moderate,poor,open,88.07,CRITICAL
67.4,leafy_greens,7.27,36.38,41.13,48.61,0.5,maharashtra_2,8,moderate,fair,covered,100.0,CRITICAL
475.19,onion,28.36,26.7,68.87,0.2,0.5,maharashtra_2,3,novice,fair,refrigerated,53.02,RISKY
1027.14,potato,64.74,26.79,64.68,9.07,2.62,maharashtra_3,10,moderate,poor,covered,55.01,RISKY
1161.37,onion,12.77,28.24,57.58,1.62,0.5,maharashtra_3,11,expert,good,open,65.07,RISKY
84.48,tomato,10.89,27.23,64.64,2.07,1.25,maharashtra_1,9,novice,good,open,94.03,CRITICAL
144.39,onion,27.51,37.24,40.0,1.39,0.74,maharashtra_2,9,moderate,good,refrigerated,17.97,SAFE
227.59,onion,35.84,31.32,51.74,1.51,0.5,maharashtra_1,12,novice,fair,refrigerated,41.12,RISKY
51.77,tomato,33.43,39.5,40.0,5.12,1.84,maharashtra_2,4,novice,fair,refrigerated,83.19,CRITICAL
101.49,eggplant,13.0,38.3,40.0,2.15,0.5,maharashtra_2,3,novice,poor,covered,86.64,CRITICAL
1380.6,potato,17.86,20.23,81.97,38.0,1.04,maharashtra_3,8,moderate,good,covered,46.82,RISKY
254.02,onion,16.66,27.64,67.35,8.62,1.38,maharashtra_1,9,expert,fair,open,45.93,RISKY
84.85,onion,47.71,37.67,40.0,14.84,1.27,maharashtra_2,2,moderate,good,open,32.36,SAFE
401.63,onion,4.46,26.63,66.44,15.13,0.5,maharashtra_3,8,moderate,poor,open,58.51,RISKY
50.85,eggplant,4.45,32.24,49.97,22.89,0.5,maharashtra_2,12,novice,poor,covered,70.72,CRITICAL
752.21,onion,10.09,35.43,40.0,3.18,0.5,maharashtra_2,4,expert,good,covered,55.14,RISKY
59.8,tomato,7.42,30.89,49.34,6.3,0.5,maharashtra_2,2,moderate,fair,open,97.55,CRITICAL
45.07,tomato,15.14,29.83,52.43,2.7,0.61,maharashtra_1,4,novice,fair,covered,89.53,CRITICAL
48.81,onion,30.8,30.58,54.78,0.68,0.62,maharashtra_2,3,moderate,good,open,35.04,RISKY
59.25,tomato,6.18,33.25,45.34,3.21,0.5,maharashtra_1,1,moderate,good,covered,76.81,CRITICAL
68.4,tomato,35.84,30.21,51.12,5.73,1.19,maharashtra_1,10,moderate,fair,covered,90.91,CRITICAL
28.87,tomato,9.11,29.06,61.44,36.94,0.5,maharashtra_2,11,novice,fair,open,78.62,CRITICAL
39.33,leafy_greens,9.85,40.0,40.0,8.3,0.5,maharashtra_2,5,moderate,fair,open,100.0,CRITICAL
37.15,leafy_greens,21.2,28.1,64.66,0.39,0.72,maharashtra_3,3,expert,good,open,64.28,RISKY
147.3,eggplant,24.28,24.85,78.26,13.23,0.97,maharashtra_1,9,expert,good,open,56.23,RISKY
38.84,tomato,30.3,36.5,40.0,0.03,0.5,maharashtra_2,12,novice,good,open,88.22,CRITICAL
23.65,leafy_greens,5.8,27.7,59.81,2.86,0.5,maharashtra_2,11,novice,good,covered,73.35,CRITICAL
50.36,eggplant,6.94,40.0,40.0,9.5,0.53,maharashtra_2,12,moderate,poor,refrigerated,48.26,RISKY
24.74,tomato,31.32,27.7,67.25,43.11,0.5,maharashtra_1,3,moderate,fair,covered,64.14,RISKY
25.28,eggplant,18.77,26.25,69.76,7.25,0.82,maharashtra_2,6,novice,good,covered,43.79,RISKY
757.67,potato,24.53,32.52,47.46,14.52,0.53,maharashtra_1,5,novice,good,covered,48.03,RISKY
